sid,fid,old_total_energies,new_total_energies,old_ads_energies,new_ads_energies,old_forces_max,new_forces_mean,forces_mae,total_energy_conv_errors,ref_energy_conv_errors,old_slab_energies,new_slab_energies,cat_class,bulk_symbols,ads_symbols,abs_ads_energy_conv_errors
random2467436,150,-167.19160614,-166.99853626,7.148998390000003,7.2698752799999795,0.17710767,0.0151718691138312,0.0148036022916666,0.19306987999999592,0.12087688999997681,-129.35837544,-129.37106569,2,In16Se8,*NO2NO2,0.12087688999997681
random1748969,77,-574.11168616,-573.90932928,6.472113350000086,6.582941020000021,0.60764931,0.0065655691451402,0.0130826023214285,0.20235688000002483,0.1108276699999351,-535.60157042,-535.59492445,0,V6GaSn,*NO2NO2,0.1108276699999351
random1799079,167,-285.0200562,-285.01658794,-0.7554680000000076,-0.6392600700000344,0.19230335,0.004729608755446,0.0273265198095238,0.003468259999976908,0.1162079299999732,-239.70348758,-239.72255532,0,Ti3Al5,*OHNNCH3,0.1162079299999732
random2029937,51,-562.29490976,-562.41732302,2.055405080000014,2.1556366549999666,0.51082513,0.0089472429617124,0.0075495074074074,-0.12241326000003028,0.1002315749999525,-537.50266945,-537.65622681,1,Si6W3,*NONH,0.1002315749999525
random1815794,1,-189.43616113,-189.67893527,12.38768472000001,12.22881031999998,41.04439216,1.6252639537106237,0.0226597152380952,-0.24277414000002295,-0.1588744000000304,-171.49893254,-171.49847645,0,V4Ga10,*ONNH2,0.1588744000000304
random1833041,44,-1102.07430261,-1102.21039361,2.4076654250000047,2.5520171250000203,0.14578252,0.0071475125499443,0.0085949068229166,-0.13609100000007857,0.14435170000001563,-1074.78690295,-1075.15602139,0,Ta2ReW,*NO3,0.14435170000001563
random677035,74,-112.70918703,-112.70334034,1.5823669900000112,1.6922346299999873,1.09758586,0.1090763237679849,0.0111378447916666,0.005846689999998489,0.10986763999997606,-69.7304534,-69.74080242,3,ClRb,*OHNNCH3,0.10986763999997606
random2155210,131,-94.00428429,-93.6950101,3.264017179999996,3.480429529999995,0.27440213,0.0044085612925307,0.0217687695555555,0.30927418999999645,0.2164123499999988,-52.28607238,-52.27809378,0,CaZn,*NO2NO2,0.2164123499999988
random917407,76,-338.17902001,-338.31655945,-2.213133749999997,-2.077751190000015,0.2596707,0.0221274843888082,0.0303809475,-0.13753944000001184,0.13538255999998183,-277.16859833,-277.3385323,2,Si6H2,*ONN(CH3)2,0.13538255999998183
random1230754,75,-155.20133698,-155.10148734,1.2401071499999716,1.3424068850000026,0.42940739,0.0143581544077018,0.0082561014141414,0.09984964000000218,0.10229973500003098,-117.03843635,-117.12999084,3,Cl8Zn4,*CHOCHOH,0.10229973500003098
random2359178,24,-207.36909357,-207.38317523,5.428558870000018,5.544333670000015,0.74506572,0.0291970570941772,0.0155363162962962,-0.014081660000016427,0.11577479999999785,-189.42727497,-189.50331231,2,Ge2S4,*N*NO,0.11577479999999785
random874134,213,-1285.05515579,-1285.89548846,-1.8703064999999697,-1.7128218400000603,0.19751406,0.003351978248214,0.0079123499666666,-0.8403326699999525,0.15748465999990935,-1224.38756136,-1225.28239066,2,N12Nb10,*ONN(CH3)2,0.15748465999990935
random1389688,45,-382.0163031,-382.07619788,-2.526150590000043,-2.408483825000019,0.27261918,0.0099059321309849,0.0016455293055555,-0.059894779999979164,0.11766676500002404,-359.84645766,-359.90869761,1,Ti2Sb2,*N*NH,0.11766676500002404
random898366,109,-104.49294937,-104.25361576,5.265184160000004,5.42911432999999,0.20158648,0.0204892967498269,0.053663142037037,0.23933361000000275,0.16393016999998622,-64.77590444,-64.78538424,1,K5Sb4,*NO2NO2,0.16393016999998622
random1538919,90,-312.64105778,-312.51891393,-0.7154762499999947,-0.6080069750000234,0.1914678,0.0019625350789111,0.0095656173148148,0.12214384999998629,0.10746927499997128,-292.28188668,-292.15189051,0,CuZr,*N*NH,0.10746927499997128
random1012924,475,-313.2934945,-313.35234114,-4.107875830000012,-3.999594880000018,0.03027054,0.0019875791618671,0.0062532181578947,-0.05884664000001294,0.10828094999999394,-264.62451805,-264.69797371,0,Sr20Pb16,*OHNNCH3,0.10828094999999394
random1787472,246,-493.6948696,-493.70237061,-7.26981786999994,-7.130868920000012,0.05002374,0.004336444700565,0.0101598945833333,-0.007501009999998587,0.13894894999992857,-427.6277638,-427.67122573,0,Ti2ZnRe,*ONN(CH3)2,0.13894894999992857
random2167756,0,-475.08733436,-475.08491972,6.838185089999968,6.9472363799999926,6.47503273,0.0440867388701026,0.0058504058641975,0.002414639999983592,0.10905129000002489,-458.55514198,-458.60795951,0,TiPt3,*N*NO,0.10905129000002489
random490412,214,-293.51857495,-293.39004953,-7.964232480000021,-1.951839790000008,0.29239699,0.0101980719662067,0.0113728477777777,0.12852542000001677,6.012392690000013,-249.62860261,-255.61684263,1,TiTe2,*COHCHO,6.012392690000013
random1044531,128,-537.65681242,-537.70139257,-4.361825980000049,-4.2472688600000765,0.08947125,0.0006037529550087,0.0215106449242424,-0.044580150000001595,0.1145571199999722,-474.49769851,-474.55384775,0,Hf3Pb,*ONN(CH3)2,0.1145571199999722
random1322818,153,-82.41106798,-82.32953334,1.272353340000009,1.4076769299999938,0.42826518,0.0171120321989316,0.0218012878787878,0.08153464000000099,0.13532358999998473,-53.35850801,-53.32794113,1,K6Sb2,*ONNH2,0.13532358999998473
random1646833,184,-165.42759599,-165.39873992,2.3517798800000094,2.4599354300000016,0.0719455,0.0015493565338025,0.0081326831944444,0.02885606999998913,0.10815554999999222,-137.45446256,-137.44940621,0,CaAg3,*ONNH2,0.10815554999999222
random1939967,243,-70.45004357,-70.40487728,-0.730884599999996,-0.6173689599999932,0.47618686,0.0046906911480387,0.0269560462499999,0.0451662900000116,0.1135156400000028,-25.15805835,-25.13273577,0,Zn2,*OHNNCH3,0.1135156400000028
random1293436,141,-711.03958393,-710.77066928,-4.161315319999972,-4.043301380000003,0.13761597,0.0035757846186256,0.0174965816666666,0.2689146500000561,0.11801393999996979,-662.31716799,-662.07259535,2,CNb2,*OHNNCH3,0.11801393999996979
random992970,194,-156.87494355,-156.85444229,-2.263021259999988,-2.1007906799999887,0.27791798,0.0146393390396738,0.0209337401851851,0.020501260000003185,0.16223057999999924,-95.81463436,-95.85337565,3,KCl,*ONN(CH3)2,0.16223057999999924
random1818811,558,-495.7388429,-495.70688592,-2.668286870000032,-2.549826419999988,0.03051934,0.0011278239188774,0.0071334938541666,0.03195698000001812,0.11846045000004413,-448.50945541,-448.50228695,2,Fe4Se8,*OHNNCH3,0.11846045000004413
random1437514,122,-201.23073569,-201.20137969,-1.1595486599999845,-1.0000001700000212,0.16580494,0.0154654663875608,0.0224327303921568,0.02935599999997862,0.1595484899999633,-141.2738991,-141.30110356,2,K2Se6,*ONN(CH3)2,0.1595484899999633
random1997408,182,-503.61514011,-504.21463357,-4.374544549999996,-4.478630089999967,1.00539538,0.0063795148894573,0.0214631467857142,-0.5994934599999624,-0.10408553999997139,-476.11963279,-476.48445076,2,ZrZnN2,*NHNH,0.10408553999997139
random1040612,293,-67.75743516,-67.57259227,4.608485849999994,4.781599049999997,0.17772687,0.0068526984667003,0.0150840322435897,0.18484288999999876,0.17311320000000308,-27.38369192,-27.45684547,0,Rb2Hg4,*NO2NO2,0.17311320000000308
random1767566,136,-114.18253363,-114.1374948,2.398654399999998,2.5431962149999947,0.06572741,0.0038909600684029,0.0060344160416666,0.045038829999995755,0.14454181499999663,-89.73354264,-89.76395815,1,Al2Te5,*NONH,0.14454181499999663
random1748969,502,-580.51156298,-580.28548868,0.0722365300000547,0.2067816200000152,0.04600419,0.0079885669880149,0.0113326398214285,0.22607430000005024,0.1345450899999605,-535.60157042,-535.59492445,0,V6GaSn,*NO2NO2,0.1345450899999605
random2020097,159,-348.76585309,-348.62405432,8.01704830999995,8.120218420000015,0.09036138,0.0037090489789916,0.0142165248611111,0.14179876999997987,0.1031701100000646,-311.80067231,-311.84692689,0,Sn2Pd3Pt3,*NO2NO2,0.1031701100000646
random524888,50,-376.20760837,-376.03363999,8.44809158999999,8.55640875000006,0.51289686,0.014416586048292,0.0233090737037037,0.17396838000001935,0.10831716000006963,-339.67347087,-339.69270289,0,V2Pt2,*NO2NO2,0.10831716000006963
random1363355,12,-111.56366134,-111.58297952,4.5591895400000055,4.689422605000004,1.25399779,0.0685158580952705,0.0151902218055555,-0.019318179999999074,0.13023306499999876,-96.47915603,-96.51338568,1,Te3,*N*NH,0.13023306499999876
random1213525,72,-406.94950289,-406.94404702,1.3299957799999331,1.4373540449999496,0.2562742,0.011667954962666,0.0142996025925925,0.005455869999991592,0.10735826500001644,-381.43185328,-381.4646682,0,PdHf2,*NONH,0.10735826500001644
random915820,12,-332.82441925,-332.87591015,0.8568901499999697,0.9729041749999964,0.66492139,0.0546273478894748,0.0057910921568627,-0.051490899999976136,0.11601402500002667,-314.03761455,-314.08979788,0,Zr8Sn4,*N*NH,0.11601402500002667
random1206446,179,-255.24484811,-255.20032118,-4.278908039999976,-4.114902120000011,0.37351313,0.0122070726355012,0.0193943102564102,0.044526929999989306,0.1640059199999655,-192.16865214,-192.1851431,2,P6Ca6,*ONN(CH3)2,0.1640059199999655
random1339469,101,-542.3713315,-542.40618122,0.3928375299999516,0.5036698399999295,0.18573055,0.0016699208165199,0.0153187341269841,-0.034849720000011075,0.11083230999997795,-519.39379156,-519.48565447,0,Ti2Re,*N*NO,0.11083230999997795
random838141,109,-456.24540402,-455.8289731,1.8664750299999469,1.9950703350000367,0.34000299,0.0047817698375793,0.0078015824774774,0.4164309200000389,0.12859530500008987,-431.26423366,-430.90731057,2,Ca2Ni10H,*NONH,0.12859530500008987
random2087412,73,-187.53654181,-187.56335487,1.9976590699999968,2.1109874199999865,0.17657469,0.0133869993130462,0.0037922766666666,-0.02681306000002337,0.11332834999998975,-159.20928757,-159.26507315,0,Na3Pd,*ONNH2,0.11332834999998975
random1469446,216,-493.21783026,-493.26073568,-3.0415611899999817,-2.930265459999987,0.11009623,0.0055901278957823,0.0238663105555555,-0.04290541999995412,0.11129572999999482,-431.37898114,-431.43019426,0,VMo,*ONN(CH3)2,0.11129572999999482
random291338,55,-93.44834516,-93.43461507,2.169238319999991,2.269659169999983,0.49558564,0.0425915516814863,0.0266791170833333,0.013730089999995698,0.1004208499999919,-65.29267017,-65.2950051,0,Ca4Bi2,*ONNH2,0.1004208499999919
random1517325,140,-284.76916783,-284.73356819,-3.000746079999999,-2.834237550000012,0.14634598,0.0061343743331478,0.0124197863492063,0.03559963999998672,0.1665085299999869,-222.97113382,-222.99905468,2,P6K4,*ONN(CH3)2,0.1665085299999869
random2399078,147,-98.97320885,-98.78645081,7.310353069999991,7.418464489999991,0.25290561,0.0160382352283535,0.0583625843333333,0.18675804000000085,0.10811142000000018,-61.30133283,-61.30756945,1,BiSbTe3,*NO2NO2,0.10811142000000018
random1516735,58,-31.28289934,-31.37094956,3.049592539999999,3.160956894999998,0.26618294,0.0016523954208167,0.0277616730555555,-0.08805021999999951,0.1113643549999992,-7.48484649,-7.61517359,0,Cd2,*NONH,0.1113643549999992
random1928071,130,-171.12420756,-171.06743233,0.6914715999999999,0.796179445000007,0.12336905,0.0092453055286669,0.0187909669333333,0.05677522999999951,0.10470784500000718,-144.96803377,-144.94687891,2,Ni4Se4Sb4,*NONH,0.10470784500000718
random1411914,93,-175.52315606,-175.46903887,-0.6928951499999982,-0.5361109049999868,0.83342004,0.0900276238083122,0.0127971442592592,0.05411718999999948,0.15678424500001142,-147.98261552,-148.0161951,3,Cl6Zr2,*NONH,0.15678424500001142
random1857023,70,-120.10571455,-120.16966104,-1.0430583499999813,-0.8846026899999941,0.25512616,0.0196395180557196,0.0299454854166666,-0.0639464899999922,0.15845565999998712,-60.26536827,-60.38478239,2,SCd,*ONN(CH3)2,0.15845565999998712
random2203885,52,-302.32736218,-302.3358161,4.4948265799999945,4.625268320000032,0.61902669,0.0289044851607528,0.0128850551851851,-0.008453919999965365,0.1304417400000375,-290.65576183,-290.69460425,1,Sc4Te6,*N2,0.1304417400000375
random1216943,324,-303.84665494,-303.88631694,-2.42183086,-2.175911149999933,0.58365188,0.0088576845353173,0.005708023,-0.03966199999996434,0.24591971000006696,-279.98468623,-280.30718596,3,Cl8Ta2,*CHOH,0.24591971000006696
random2223847,169,-158.53328863,-158.44002734,-3.2997888999999816,-3.174211100000008,0.11331175,0.0010530158611085,0.0134685923655913,0.09326128999998673,0.12557779999997365,-112.35322403,-112.45937658,0,Sr8Sn4,*CHOCH2OH,0.12557779999997365
random717336,196,-427.66867736,-427.72905978,-0.4111413599999878,-0.2880154800000127,0.26723966,0.0072822541346336,0.0109598039999999,-0.06038241999999627,0.1231258799999751,-368.46024807,-368.54076834,2,Al4S6,*ONN(CH3)2,0.1231258799999751
random1749077,323,-416.06480121,-416.02467012,-6.404880460000015,-6.509730079999997,0.23879334,0.0234537981124362,0.0101420949074074,0.04013108999998849,-0.10484961999998177,-402.45597021,-402.35722362,2,NCo,*O,0.10484961999998177
random1933655,12,-499.39890111,-499.35900229,5.21662624999999,5.356353309999975,3.00533525,0.0769465093063593,0.0148244626851851,0.039898820000018986,0.13972705999998514,-459.63329827,-459.81800975,0,Zr18Co2Mo8,*NO2NO2,0.13972705999998514
random1974587,47,-857.40042353,-857.66916983,-1.4377271099999689,-1.292869779999933,0.1024994,0.000698081002073,0.0128486093518518,-0.26874629999997524,0.14485733000003598,-797.16540849,-797.47602409,0,Ta4Rh8,*ONN(CH3)2,0.14485733000003598
random1602020,171,-280.0814023,-280.0223543,-2.140749639999968,-1.9863867000000253,0.04887223,0.0023923372090101,0.0093351152083333,0.059047999999961576,0.15436293999994288,-219.14336473,-219.13569164,0,ScZn,*ONN(CH3)2,0.15436293999994288
random473609,169,-39.48643871,-39.44323733,1.7290548399999963,1.8601931500000009,0.32907899,0.0282788832279014,0.0307745033333333,0.04320137999999929,0.13113831000000453,-10.89058024,-10.89416134,0,Rb8,*ONNH2,0.13113831000000453
random1580149,42,-359.07904163,-358.90357648,2.8600126400000363,2.972715544999972,0.37241709,0.0053323934740313,0.0129006521527777,0.17546514999997953,0.11270290499993552,-335.09140888,-334.95955916,1,Ni2As2,*NONH,0.11270290499993552
random1412431,311,-560.03030204,-559.90629269,-1.20618649000005,-1.0663019500000246,0.31382428,0.0067112980893345,0.0157479088636363,0.1240093500000512,0.13988454000002548,-513.84188646,-513.94264489,0,Nb4Al4Cr4,*NO2NO2,0.13988454000002548
random1945195,269,-258.78536259,-258.80239417,-4.58211529999997,-4.465149670000017,0.02883971,0.0044934914292351,0.0298169628125,-0.017031580000036683,0.11696562999995308,-195.40595936,-195.43696854,0,Sc2InAg,*ONN(CH3)2,0.11696562999995308
random2439376,83,-203.66780129,-203.62131043,3.223398489999994,3.332702865000016,0.41395476,0.0260016537605813,0.0165787315625,0.046490860000005796,0.10930437500002199,-180.04355439,-180.03728043,1,Co2Ni2Te8,*NONH,0.10930437500002199
random1286598,179,-457.45724178,-457.58427688,-6.638918279999984,-6.486031010000033,0.05128891,0.0092688799483493,0.0236026161111111,-0.1270351000000005,0.15288726999995106,-392.02103557,-392.19796991,0,Re,*ONN(CH3)2,0.15288726999995106
random1078562,90,-115.97434579,-115.99133869,0.5104521599999998,0.6605372300000028,0.46307477,0.0076973350695312,0.0171909288888888,-0.016992900000005307,0.15008507000000293,-93.36383518,-93.4003232,1,K6As2,*NHNH,0.15008507000000293
random568310,290,-581.42824585,-581.49781296,-1.133853380000005,-1.008145650000074,0.06825579,0.0087171586447628,0.0114489305555555,-0.06956710999997995,0.12570772999993096,-549.96947916,-550.08039817,0,ScIr3,*ONNH2,0.12570772999993096
random990836,106,-190.34198523,-190.3233904,3.193743310000002,3.301404294999997,0.26497387,0.0050455202803383,0.0117960206944444,0.018594830000012053,0.10766098499999499,-166.68808315,-166.70806183,1,GeTe,*NONH,0.10766098499999499
random2319311,24,-135.19786517,-135.1070107,6.873467865000009,6.980562715000019,0.96301447,0.0562294675430075,0.0182193373611111,0.09085447000001068,0.10709485000000996,-112.37626795,-112.48118407,3,Rb2CdCl4,*NO3,0.10709485000000996
random772242,54,-654.15536258,-654.0529721,1.101696420000053,1.249420799999939,0.05962073,0.0032955597609419,0.00336048890625,0.10239047999994,0.14772437999988597,-631.88668153,-631.87819631,0,AlCo2Hf,*N*NO,0.14772437999988597
random467799,118,-186.28725598,-186.13501357,7.077926235000007,7.1857157049999785,0.94949089,0.0617618784500331,0.0114866971111111,0.15224240999998528,0.10778946999997174,-163.67011713,-163.71433993,2,Pb2Se4,*NO3,0.10778946999997174
random380755,95,-188.10014732,-187.99291951,0.8386718749999886,0.9654452549999916,0.0335909,0.0017511101131774,0.0061248130555555,0.10722780999998349,0.12677338000000293,-166.44770465,-166.50969184,0,Sc3Al,*NO2,0.12677338000000293
random1774436,25,-642.0794636,-642.09438863,-0.0493892299999743,0.0974553800000421,0.42522677,0.0156172703896123,0.0020438429166666,-0.01492502999997214,0.1468446100000164,-583.23278644,-583.29156805,1,Ge12Pt8,*ONN(CH3)2,0.1468446100000164
random1787753,56,-333.56643403,-333.57858586,0.1071579900000188,0.2119850050000309,0.30272541,0.0138371816627565,0.0136270735833333,-0.012151829999993424,0.1048270150000121,-314.02989717,-314.03155442,0,Ti2Au2,*N*NH,0.1048270150000121
random2115929,12,-268.36948194,-268.368,1.6540504499999995,1.7669992500000262,1.08700657,0.024925655217034,0.0123391081481481,0.0014819400000192218,0.11294880000002672,-246.65315492,-246.71080266,0,Sc4Al2,*N*NO,0.11294880000002672
random916349,239,-317.6574655,-317.30900432,-1.4309643799999776,-1.2856839099999888,0.09926228,0.0018996894650117,0.0152966870833333,0.34846118000001525,0.14528046999998878,-257.42921319,-257.12304445,1,Cu3Sb,*ONN(CH3)2,0.14528046999998878
random1295511,187,-801.73172164,-801.66505929,3.362599889999956,3.490283389999945,0.07643357,0.0017417614758248,0.0072796591327913,0.06666235000000142,0.12768349999998918,-760.11209244,-760.25799683,0,Al12Mo4,*NO2NO2,0.12768349999998918
random1877272,364,-240.06171335,-239.94387347,2.909556965000008,3.1891824250000127,0.14713582,0.0077579806843374,0.0110336875757575,0.11783987999999113,0.27962546000000454,-220.48015577,-220.68438297,2,Pb4Se4,*NO2,0.27962546000000454
random869681,164,-54.30725578,-54.26685291,-0.0585960800000009,0.0722612950000041,0.09339078,0.0153761009339349,0.0188454755555555,0.0404028700000012,0.130857375000005,-27.40101431,-27.42238134,0,Sr,*NONH,0.130857375000005
random810226,53,-262.61969375,-262.6634693,-1.413973330000033,0.9814104700000144,0.87902978,0.0273774954212778,0.0131560610714285,-0.043775549999963914,2.3953838000000474,-246.96953311,-249.39937636,1,Si3As4,*CH2,2.3953838000000474
random500805,73,-77.16527497,-77.25793536,4.052204200000006,4.155541045000007,0.48955683,0.0038880285949786,0.0046752396969696,-0.09266039000000603,0.10333684500000118,-77.74021125,-77.92094013,3,Hg4Cl8,*H,0.10333684500000118
random1966584,90,-294.39886437,-294.18376064,-4.177025740000033,-4.0273910700000215,0.24235861,0.0039606492147752,0.0195768489999999,0.21510373000000982,0.14963467000001174,-245.23960954,-245.25902372,0,Hf3Sn,*NO2NO2,0.14963467000001174
random1953634,150,-390.8982341,-390.89758295,-7.409644239999977,-7.2611735899999985,0.38545019,0.0238433282859601,0.0117847074747474,0.0006511500000101478,0.14847064999997883,-324.69130193,-324.7361334,0,Ga6Hf10,*ONN(CH3)2,0.14847064999997883
random1391983,67,-390.51810027,-390.35339644,8.455757500000004,8.59908304999999,1.23069877,0.0241803177075999,0.0132641981560283,0.16470383000000766,0.14332554999998592,-353.99162868,-354.05513364,1,Co4Nb4Te8,*NO2NO2,0.14332554999998592
random1670471,63,-91.93635155,-91.87178638,-0.1444336499999963,-0.0299641550000018,0.48903137,0.0542336583833381,0.0124114760416666,0.06456516999999451,0.11446949499999451,-64.94427251,-64.92508936,0,Ca3Pb,*NONH,0.11446949499999451
random2135646,140,-158.43377662,-158.38601292,1.8517722199999864,1.9846565299999668,0.6188922,0.0284118007101537,0.009515111491228,0.047763699999990195,0.13288430999998035,-129.96063553,-129.96140031,0,Ca10Au4,*ONNH2,0.13288430999998035
random457541,48,-643.43964268,-643.48812719,-1.2358917200000406,-1.1241094300000896,0.27702427,0.0050064305930195,0.0045631641666666,-0.04848450999998022,0.11178228999995099,-619.08278819,-619.11246504,0,Zr4Al4Fe4,*NHNH,0.11178228999995099
random433537,143,-479.28390168,-479.4328025,-1.887478919999921,-1.7446540500000085,0.09632634,0.0018689642578568,0.0138375385632183,-0.14890081999999438,0.1428248699999124,-418.59913483,-418.78787249,1,Rh8Sb4,*ONN(CH3)2,0.1428248699999124
random2169268,147,-342.55962507,-342.68858023,-0.9114464499999712,-0.764871165000045,0.02674255,0.0013785714724625,0.0039361988888888,-0.12895516000003227,0.14657528499992611,-316.73077285,-317.02795296,2,Si6H2,*CH2OH,0.14657528499992611
random2240905,28,-92.1371621,-92.0988406,1.0797359799999953,1.1972660999999931,0.46741409,0.0093279746058662,0.0092798403703703,0.03832149999999501,0.11753011999999785,-69.84652061,-69.87191011,0,Na8,*N*NO,0.11753011999999785
random2262020,111,-306.31543715,-306.3060142,-0.9412830800000052,-0.819104789999983,0.20658469,0.0162796612875002,0.014451169122807,0.00942294999998694,0.12217829000002212,-260.81305345,-260.83213686,1,Ti5Te8,*OHNNCH3,0.12217829000002212
random711326,263,-567.6162967,-567.61515027,-2.48420759999999,-2.382015684999942,0.54698272,0.0222887907281207,0.0074007095138888,0.0011464300000625371,0.1021919150000481,-538.28444371,-538.31640172,0,ScTc3,*NONH,0.1021919150000481
random1553120,124,-420.06565586,-419.94815867,6.194551489999981,6.301944130000038,0.67942952,0.0340491820080154,0.0180235656349206,0.11749718999999459,0.10739264000005733,-381.27797826,-381.35275695,2,P2CaRu2,*NO2NO2,0.10739264000005733
random1726914,37,-185.40691152,-185.42450468,2.3251514400000133,2.4305145549999736,0.22972468,0.0122507240360839,0.0136031456410256,-0.017593160000018315,0.10536311499996032,-168.08836811,-168.09600279,2,P3Sn4,*N*NH,0.10536311499996032
random688902,94,-125.24546304,-125.01978587,-1.1825341450000053,-1.0354997650000115,0.92395705,0.0216451494341097,0.0053148609523809,0.22567716999999732,0.1470343799999938,-94.36786381,-94.37789676,1,Ca4Ge4Sr4,*NO3,0.1470343799999938
random1555109,107,-415.08088695,-415.17879064,-4.496861599999988,-4.042091664999987,0.14370943,0.0050530185317344,0.0139688056410256,-0.09790369000000965,0.4547699350000016,-371.43043227,-371.99543946,2,S4Ta2,*CH2CH2OH,0.4547699350000016
random1389606,97,-705.55698364,-705.4843108,-3.648752489999993,-2.4153493000000026,0.32758227,0.0111266181896804,0.0050483357407407,0.07267283999999563,1.2334031899999904,-666.23190599,-667.42023826,1,V2Mn2As2,*OCHCH3,1.2334031899999904
random559755,159,-262.87799617,-262.75338292,9.418774139999982,9.54451350000005,0.52112886,0.0059066575412833,0.0289763593999999,0.12461325000003853,0.12573936000006825,-227.31454122,-227.40055057,2,Si4Se16Tl16,*NO2NO2,0.12573936000006825
random1969817,192,-87.59490551,-87.37839511,1.585234409999984,1.7653207199999912,0.24989929,0.0338965204734202,0.0110480355,0.2165104000000042,0.1800863100000072,-44.19791083,-44.24636998,0,Ca6Hg4,*NO2NO2,0.1800863100000072
random854097,446,-229.121082,-228.96369432,-4.607491060000001,-4.506285750000018,0.14254409,0.0013120372471264,0.0308150556944444,0.15738767999999936,0.10120530999998323,-179.53136185,-179.56006272,3,Cl2Sc2,*NO2NO2,0.10120530999998323
random1704325,168,-162.12494135,-161.93218317,6.956508299999996,7.084761320000013,0.32286765,0.0040848233748579,0.0182820787596899,0.19275817999999845,0.1282530200000167,-124.09922056,-124.11959864,0,Tl4Au2,*NO2NO2,0.1282530200000167
random533735,251,-240.64970776,-240.49187649,7.601967900000005,7.704402309999978,0.46209132,0.0009443715305841,0.0199045075,0.15783127000000263,0.10243440999997233,-203.26944657,-203.29893295,0,Ca2Pd2In8,*NO2NO2,0.10243440999997233
random706781,100,-73.32088346,-73.35206455,0.5347093799999953,0.6581908200000015,0.21744299,0.0045832478882969,0.0111042003030303,-0.03118108999998981,0.12348144000000616,-50.73463007,-50.75870265,0,K20,*NHNH,0.12348144000000616
random605479,99,-288.39872543,-288.32198722,-0.1540014400000018,-0.0225105299999768,1.07341815,0.0992288875590671,0.0231022936666666,0.07673821000003045,0.131490910000025,-243.2624949,-243.40213084,0,Zr4Rh4,*NO2NO2,0.131490910000025
random953121,18,-59.51886915,-59.3925862,1.0664680299999958,1.2105518950000018,0.49406171,0.0200302413249166,0.0133306014666666,0.12628295000000378,0.14408386500000603,-33.73769179,-33.68640523,0,Rb8,*NONH,0.14408386500000603
random1704932,154,-331.76464716,-331.70913471,-2.36377662000001,-0.6957118700000251,1.02802991,0.0612447824700361,0.0061649295495495,0.05551244999998062,1.668064749999985,-293.72454538,-295.3646996,1,Cr2Fe2As4,*CHCH2OH,1.668064749999985
random506574,301,-538.42374698,-538.32233531,0.1928607899999406,0.871038770000041,0.34326231,0.0019804511059039,0.0057392694403892,0.10141167000006135,0.6781779800001004,-502.69086791,-503.37200697,2,Na16Zn12Se20,*COHCOH,0.6781779800001004
random532540,294,-578.73638123,-578.81224805,-3.3911955899999384,-3.260978220000084,0.52887804,0.0195930575518386,0.0084316942948717,-0.07586681999998746,0.13021736999985434,-530.78408502,-530.89649728,1,Ru4Ti4Si4,*OHNNCH3,0.13021736999985434
random2307289,142,-105.40679527,-105.40785703,-2.03336311999999,-1.9021520200000024,0.21107313,0.003589920649536,0.0181969970833333,-0.0010617599999989125,0.1312110999999876,-58.81233153,-58.85093246,0,Na3Hg,*OHNNCH3,0.1312110999999876
random1705587,86,-875.12021086,-875.32746095,-3.2436347000000296,-3.139904420000107,0.73460419,0.0045570910028279,0.0117799396666666,-0.20725009000000227,0.10373027999992246,-827.31547554,-827.53278398,0,Ta3Ir,*OHNNCH3,0.10373027999992246
random1772365,357,-298.95264467,-298.90923988,-4.813058590000026,-4.14856132999995,0.09283286,0.0031766179757548,0.0088151123148148,0.04340479000001096,0.6644972600000756,-265.41779676,-266.09702786,2,TiTeSe,*CCHOH,0.6644972600000756
random2416467,20,-334.05218377,-333.9985209,0.157624080000005,0.2683650199999761,0.90933856,0.0066714231830166,0.0033310992361111,0.05366286999998238,0.11074093999997109,-310.83943038,-310.84268933,0,AlGaCo2,*N*NO,0.11074093999997109
random550539,715,-107.73913615,-107.54908372,-5.910589125000001,-5.7760638250000085,0.06053055,0.0043701667902282,0.0080614972916666,0.1900524299999944,0.13452529999999285,-72.13348194,-72.16663055,0,Ca8,*NO3,0.13452529999999285
random1928663,13,-131.34867612,-131.29155562,0.8736166799999978,0.98311523000001,2.05527591,0.0945121609881923,0.0052990605555555,0.057120499999996355,0.10949855000001218,-110.78215495,-110.87145102,2,In2P2,*CHOH,0.10949855000001218
random1321230,171,-147.62472858,-147.91624689,-0.5818518899999958,-0.8205305699999883,0.63990686,0.0152708251020877,0.0150015369005847,-0.2915183099999865,-0.23867867999999248,-118.32108737,-118.43206563,3,CsHg5Cl11,*CHCHO,0.23867867999999248
random325614,21,-17.86624429,-17.87953941,6.197930379999999,6.299044630000001,4.25273559,0.2472560496929659,0.0157955108333333,-0.013295119999998661,0.10111425000000196,-0.6937972,-0.75438745,0,Hg4,*N*NO,0.10111425000000196
random675357,225,-563.61355137,-563.59114178,2.7767067600000246,2.92028723999988,0.16630149,0.0225650546386934,0.0216144774999999,0.022409589999938362,0.14358047999985546,-521.40802904,-521.61408317,2,SNb,*NO2NO2,0.14358047999985546
